,SVFNR,HEINUM,POSTNR,HEITI_NF,HEITI_TGF,HUSNR,NAKV_XY,HNIT,N_HNIT_WGS84,E_HNIT_WGS84,HUSMERKING,municipality,houses
123900,0,1137347,109.0,Stekkjarbakki,Stekkjarbakka,17.0,5.0,POINT (362137 404285),64.11373867,-21.82981029,17,Reykjavík,"Stekkjarbakki 17, 109"
105930,0,1137348,109.0,Stekkjarbakki,Stekkjarbakka,19.0,5.0,POINT (362117 404392),64.11468947,-21.83031854,19,Reykjavík,"Stekkjarbakki 19, 109"
28027,0,1017008,109.0,Stekkjarbakki,Stekkjarbakka,2.0,,POINT (361538 404202),64.11275396,-21.84201245,2,Reykjavík,"Stekkjarbakki 2, 109"
122636,0,1137349,109.0,Stekkjarbakki,Stekkjarbakka,21.0,5.0,POINT (362237 404451),64.11526632,-21.82791273,21,Reykjavík,"Stekkjarbakki 21, 109"
116086,0,1137350,109.0,Stekkjarbakki,Stekkjarbakka,23.0,5.0,POINT (362331 404437),64.11517856,-21.82597289,23,Reykjavík,"Stekkjarbakki 23, 109"
96549,0,1137351,109.0,Stekkjarbakki,Stekkjarbakka,25.0,5.0,POINT (362215 404410),64.1148901,-21.8283261,25,Reykjavík,"Stekkjarbakki 25, 109"
123895,0,1137352,109.0,Stekkjarbakki,Stekkjarbakka,27.0,5.0,POINT (362237 404256),64.11351893,-21.8277338,27,Reykjavík,"Stekkjarbakki 27, 109"
123901,0,1137353,109.0,Stekkjarbakki,Stekkjarbakka,29.0,5.0,POINT (362449 404309),64.11407883,-21.82343661,29,Reykjavík,"Stekkjarbakki 29, 109"
34351,0,1002741,109.0,Stekkjarbakki,Stekkjarbakka,3.0,,POINT (361929 404439),64.11503511,-21.83421566,3,Reykjavík,"Stekkjarbakki 3, 109"
115,0,1095310,109.0,Stekkjarbakki,Stekkjarbakka,4.0,,POINT (361525 404143),64.11222002,-21.84222452,4,Reykjavík,"Stekkjarbakki 4, 109"
105308,0,1002751,109.0,Stekkjarbakki,Stekkjarbakka,5.0,,POINT (362065.965909091 404408.775),64.1148193,-21.83138012,5,Reykjavík,"Stekkjarbakki 5, 109"
27536,0,1095310,109.0,Stekkjarbakki,Stekkjarbakka,6.0,,POINT (361509 404076),64.11161319,-21.84249069,6,Reykjavík,"Stekkjarbakki 6, 109"
34352,0,1017009,109.0,Stekkjarbakki,Stekkjarbakka,7.0,,POINT (361964 404179),64.11271932,-21.83325914,7,Reykjavík,"Stekkjarbakki 7, 109"
57438,0,1017010,109.0,Stekkjarsel,Stekkjarseli,1.0,,POINT (360972.8 402620.204545455),64.09835142,-21.85213398,1,Reykjavík,"Stekkjarsel 1, 109"
28028,0,1017011,109.0,Stekkjarsel,Stekkjarseli,2.0,,POINT (360956 402580),64.09798436,-21.85244097,2,Reykjavík,"Stekkjarsel 2, 109"
57439,0,1017012,109.0,Stekkjarsel,Stekkjarseli,3.0,,POINT (360993.990909091 402607.2),64.09824346,-21.85168781,3,Reykjavík,"Stekkjarsel 3, 109"
28029,0,1017013,109.0,Stekkjarsel,Stekkjarseli,4.0,,POINT (360988.009090909 402563.388636364),64.09784845,-21.85176985,4,Reykjavík,"Stekkjarsel 4, 109"
57440,0,1017014,109.0,Stekkjarsel,Stekkjarseli,5.0,,POINT (361016.195454545 402598.790909091),64.09817709,-21.85122513,5,Reykjavík,"Stekkjarsel 5, 109"
28030,0,1017015,109.0,Stekkjarsel,Stekkjarseli,6.0,,POINT (361013 402545),64.09769378,-21.85124086,6,Reykjavík,"Stekkjarsel 6, 109"
57441,0,1017016,109.0,Stekkjarsel,Stekkjarseli,7.0,,POINT (361036 402587),64.09807944,-21.8508085,7,Reykjavík,"Stekkjarsel 7, 109"
28031,0,1017017,109.0,Stekkjarsel,Stekkjarseli,9.0,,POINT (361059 402573),64.09796329,-21.85032436,9,Reykjavík,"Stekkjarsel 9, 109"
57444,0,1017025,111.0,Stelkshólar,Stelkshólum,10.0,,POINT (363273 403681),64.10878024,-21.80597329,10,Reykjavík,"Stelkshólar 10, 111"
28034,0,1017026,111.0,Stelkshólar,Stelkshólum,12.0,,POINT (363293 403685),64.10882405,-21.80556702,12,Reykjavík,"Stelkshólar 12, 111"
57442,0,1124029,111.0,Stelkshólar,Stelkshólum,2.0,,POINT (363280 403750),64.10940135,-21.80589263,2,Reykjavík,"Stelkshólar 2, 111"
28032,0,1017022,111.0,Stelkshólar,Stelkshólum,4.0,,POINT (363282 403732),64.10924084,-21.80583525,4,Reykjavík,"Stelkshólar 4, 111"
57443,0,1017023,111.0,Stelkshólar,Stelkshólum,6.0,,POINT (363279 403714),64.10907835,-21.80588036,6,Reykjavík,"Stelkshólar 6, 111"
28033,0,1017024,111.0,Stelkshólar,Stelkshólum,8.0,,POINT (363252 403684),64.10879877,-21.80640643,8,Reykjavík,"Stelkshólar 8, 111"
28044,0,1017048,105.0,Stigahlíð,Stigahlíð,10.0,,POINT (358631 406618),64.13321848,-21.90387364,10,Reykjavík,"Stigahlíð 10, 105"
57454,0,1017049,105.0,Stigahlíð,Stigahlíð,12.0,,POINT (358627 406605),64.13310035,-21.90394343,12,Reykjavík,"Stigahlíð 12, 105"
28045,0,1017050,105.0,Stigahlíð,Stigahlíð,14.0,,POINT (358666 406619),64.13324186,-21.90315665,14,Reykjavík,"Stigahlíð 14, 105"
57455,0,1017051,105.0,Stigahlíð,Stigahlíð,16.0,,POINT (358683 406613),64.13319509,-21.90280229,16,Reykjavík,"Stigahlíð 16, 105"
28046,0,1017052,105.0,Stigahlíð,Stigahlíð,18.0,,POINT (358684.279545455 406599.279545455),64.13307268,-21.90276311,18,Reykjavík,"Stigahlíð 18, 105"
57452,0,1017044,105.0,Stigahlíð,Stigahlíð,2.0,,POINT (358569 406648),64.13346176,-21.90517369,2,Reykjavík,"Stigahlíð 2, 105"
57456,0,1017053,105.0,Stigahlíð,Stigahlíð,20.0,,POINT (358678 406583),64.13292422,-21.90287657,20,Reykjavík,"Stigahlíð 20, 105"
28047,0,1017054,105.0,Stigahlíð,Stigahlíð,22.0,,POINT (358718.427272727 406598.440909091),64.13307922,-21.90206188,22,Reykjavík,"Stigahlíð 22, 105"
57457,0,1017055,105.0,Stigahlíð,Stigahlíð,24.0,,POINT (358734.720454545 406592.572727273),64.13303335,-21.90172214,24,Reykjavík,"Stigahlíð 24, 105"
28048,0,1017056,105.0,Stigahlíð,Stigahlíð,26.0,,POINT (358735 406580),64.1329208,-21.90170456,26,Reykjavík,"Stigahlíð 26, 105"
57458,0,1017057,105.0,Stigahlíð,Stigahlíð,28.0,,POINT (358729 406562),64.13275704,-21.90181067,28,Reykjavík,"Stigahlíð 28, 105"
28049,0,1017058,105.0,Stigahlíð,Stigahlíð,30.0,,POINT (358770 406579),64.13292625,-21.9009857,30,Reykjavík,"Stigahlíð 30, 105"
57459,0,1017059,105.0,Stigahlíð,Stigahlíð,32.0,,POINT (358787 406572),64.13287052,-21.9006304,32,Reykjavík,"Stigahlíð 32, 105"
101936,0,1142336,105.0,Stigahlíð,Stigahlíð,33.0,,POINT (358818 406524),64.13245316,-21.89994933,33A,Reykjavík,"Stigahlíð 33, 105"
28050,0,1017060,105.0,Stigahlíð,Stigahlíð,34.0,,POINT (358786 406557),64.1327357,-21.90063679,34,Reykjavík,"Stigahlíð 34, 105"
57460,0,1017061,105.0,Stigahlíð,Stigahlíð,35.0,,POINT (358815 406500),64.13223687,-21.89998827,35,Reykjavík,"Stigahlíð 35, 105"
28051,0,1017062,105.0,Stigahlíð,Stigahlíð,36.0,,POINT (358782 406544),64.13261756,-21.90070659,36,Reykjavík,"Stigahlíð 36, 105"
57461,0,1017063,105.0,Stigahlíð,Stigahlíð,37.0,,POINT (358815 406472.720454545),64.13199243,-21.89996258,37,Reykjavík,"Stigahlíð 37, 105"
28052,0,1017064,105.0,Stigahlíð,Stigahlíð,39.0,,POINT (358795 406454),64.13181646,-21.90035518,39,Reykjavík,"Stigahlíð 39, 105"
28042,0,1017045,105.0,Stigahlíð,Stigahlíð,4.0,,POINT (358571 406624),64.13324753,-21.90511003,4,Reykjavík,"Stigahlíð 4, 105"
57462,0,1017065,105.0,Stigahlíð,Stigahlíð,41.0,,POINT (358798 406424),64.13154888,-21.9002654,41,Reykjavík,"Stigahlíð 41, 105"
106846,0,1017066,105.0,Stigahlíð,Stigahlíð,42.0,,POINT (358746.706818182 406439.438636364),64.13166611,-21.90133201,42,Reykjavík,"Stigahlíð 42, 105"
28053,0,1017067,105.0,Stigahlíð,Stigahlíð,43.0,,POINT (358780 406407),64.13138914,-21.90061858,43,Reykjavík,"Stigahlíð 43, 105"
57463,0,1017068,105.0,Stigahlíð,Stigahlíð,44.0,,POINT (358738.572727273 406410.134090909),64.13140018,-21.90147125,44,Reykjavík,"Stigahlíð 44, 105"
116,0,1017123,105.0,Stigahlíð,Stigahlíð,45.0,,POINT (358773 406370.731818182),64.13106128,-21.900728,45,Reykjavík,"Stigahlíð 45, 105"
28054,0,1017069,105.0,Stigahlíð,Stigahlíð,46.0,,POINT (358738.145454545 406390.293181818),64.13122222,-21.90146132,46,Reykjavík,"Stigahlíð 46, 105"
3116,0,1017123,105.0,Stigahlíð,Stigahlíð,47.0,,POINT (358767 406350),64.13087304,-21.90083154,47,Reykjavík,"Stigahlíð 47, 105"
57464,0,1017070,105.0,Stigahlíð,Stigahlíð,48.0,,POINT (358727 406368),64.13101787,-21.90166892,48,Reykjavík,"Stigahlíð 48, 105"
28055,0,1017071,105.0,Stigahlíð,Stigahlíð,49.0,,POINT (358739 406290),64.13032389,-21.90134932,49,Reykjavík,"Stigahlíð 49, 105"
27078,0,1017125,105.0,Stigahlíð,Stigahlíð,50.0,,POINT (358696 406324),64.13061085,-21.90226329,50,Reykjavík,"Stigahlíð 50, 105"
28056,0,1017074,105.0,Stigahlíð,Stigahlíð,51.0,,POINT (358759.854545455 406284.720454546),64.13028516,-21.90091661,51,Reykjavík,"Stigahlíð 51, 105"
57466,0,1017075,105.0,Stigahlíð,Stigahlíð,52.0,,POINT (358702.145454545 406299.586363636),64.13039462,-21.90211424,52,Reykjavík,"Stigahlíð 52, 105"
28057,0,1017076,105.0,Stigahlíð,Stigahlíð,53.0,,POINT (358724.693181818 406255.013636364),64.1300045,-21.90160979,53,Reykjavík,"Stigahlíð 53, 105"
57467,0,1017077,105.0,Stigahlíð,Stigahlíð,54.0,,POINT (358690.013636364 406271.159090909),64.1301349,-21.90233628,54,Reykjavík,"Stigahlíð 54, 105"
93872,0,1017078,105.0,Stigahlíð,Stigahlíð,55.0,,POINT (358754.145454545 406245.438636364),64.12993082,-21.90099671,55,Reykjavík,"Stigahlíð 55, 105"
57468,0,1017079,105.0,Stigahlíð,Stigahlíð,56.0,,POINT (358667.865909091 406281.706818182),64.13022029,-21.90280047,56,Reykjavík,"Stigahlíð 56, 105"
28058,0,1017080,105.0,Stigahlíð,Stigahlíð,57.0,,POINT (358706.427272727 406217.452272727),64.12966041,-21.90194903,57,Reykjavík,"Stigahlíð 57, 105"
28219,0,1017081,105.0,Stigahlíð,Stigahlíð,58.0,,POINT (358650 406241),64.12984818,-21.90312853,58,Reykjavík,"Stigahlíð 58, 105"
28220,0,1017082,105.0,Stigahlíð,Stigahlíð,59.0,,POINT (358725.706818182 406212.145454545),64.12962079,-21.90154862,59,Reykjavík,"Stigahlíð 59, 105"
28043,0,1017046,105.0,Stigahlíð,Stigahlíð,6.0,,POINT (358615 406639),64.13340006,-21.90422164,6,Reykjavík,"Stigahlíð 6, 105"
28221,0,1017083,105.0,Stigahlíð,Stigahlíð,60.0,,POINT (358667 406224),64.12970285,-21.90276384,60,Reykjavík,"Stigahlíð 60, 105"
28222,0,1017084,105.0,Stigahlíð,Stigahlíð,61.0,,POINT (358747.159090909 406205.145454545),64.1295669,-21.90110205,61,Reykjavík,"Stigahlíð 61, 105"
28223,0,1017085,105.0,Stigahlíð,Stigahlíð,62.0,,POINT (358659 406202),64.12950242,-21.90290718,62,Reykjavík,"Stigahlíð 62, 105"
28224,0,1017086,105.0,Stigahlíð,Stigahlíð,63.0,,POINT (358690 406184),64.1293539,-21.90225443,63,Reykjavík,"Stigahlíð 63, 105"
28225,0,1017087,105.0,Stigahlíð,Stigahlíð,64.0,,POINT (358637 406210),64.12956505,-21.90336593,64,Reykjavík,"Stigahlíð 64, 105"
28226,0,1017088,105.0,Stigahlíð,Stigahlíð,65.0,,POINT (358718 406172),64.1292579,-21.90166886,65,Reykjavík,"Stigahlíð 65, 105"
28227,0,1017089,105.0,Stigahlíð,Stigahlíð,66.0,,POINT (358612 406227),64.12970708,-21.9038947,66,Reykjavík,"Stigahlíð 66, 105"
28228,0,1017090,105.0,Stigahlíð,Stigahlíð,67.0,,POINT (358744.279545455 406163.013636364),64.12918819,-21.90112142,67,Reykjavík,"Stigahlíð 67, 105"
4009,0,1127177,105.0,Stigahlíð,Stigahlíð,68.0,,POINT (358559.995380596 406204.647957707),64.12948537,-21.90494021,68A,Reykjavík,"Stigahlíð 68, 105"
28229,0,1017091,105.0,Stigahlíð,Stigahlíð,69.0,,POINT (358674 406149),64.12903369,-21.9025496,69,Reykjavík,"Stigahlíð 69, 105"
28230,0,1017092,105.0,Stigahlíð,Stigahlíð,70.0,,POINT (358599 406180),64.12928058,-21.90411701,70,Reykjavík,"Stigahlíð 70, 105"
28231,0,1017093,105.0,Stigahlíð,Stigahlíð,71.0,,POINT (358696 406138),64.12894418,-21.90208803,71,Reykjavík,"Stigahlíð 71, 105"
28232,0,1017094,105.0,Stigahlíð,Stigahlíð,72.0,,POINT (358614 406163),64.12913443,-21.90379334,72,Reykjavík,"Stigahlíð 72, 105"
28233,0,1017095,105.0,Stigahlíð,Stigahlíð,73.0,,POINT (358719.731818182 406125.586363636),64.12884272,-21.90158962,73,Reykjavík,"Stigahlíð 73, 105"
28234,0,1017096,105.0,Stigahlíð,Stigahlíð,74.0,,POINT (358636 406156),64.12908077,-21.90333554,74,Reykjavík,"Stigahlíð 74, 105"
56328,0,1017097,105.0,Stigahlíð,Stigahlíð,75.0,,POINT (358740.731818182 406117.586363636),64.12877967,-21.9011514,75,Reykjavík,"Stigahlíð 75, 105"
26705,0,1017098,105.0,Stigahlíð,Stigahlíð,76.0,,POINT (358623.413636364 406123.547727273),64.12878479,-21.90356309,76,Reykjavík,"Stigahlíð 76, 105"
109293,0,1017099,105.0,Stigahlíð,Stigahlíð,77.0,,POINT (358656 406110),64.12867682,-21.90288201,77,Reykjavík,"Stigahlíð 77, 105"
56329,0,1017100,105.0,Stigahlíð,Stigahlíð,78.0,,POINT (358601 406137),64.1288961,-21.90403545,78,Reykjavík,"Stigahlíð 78, 105"
26706,0,1017101,105.0,Stigahlíð,Stigahlíð,79.0,,POINT (358680 406103),64.12862398,-21.9023832,79,Reykjavík,"Stigahlíð 79, 105"
57453,0,1017047,105.0,Stigahlíð,Stigahlíð,8.0,,POINT (358630 406634),64.13336144,-21.90390924,8,Reykjavík,"Stigahlíð 8, 105"
56330,0,1017102,105.0,Stigahlíð,Stigahlíð,80.0,,POINT (358582 406151),64.12901372,-21.90443832,80,Reykjavík,"Stigahlíð 80, 105"
26707,0,1017103,105.0,Stigahlíð,Stigahlíð,81.0,,POINT (358701.561363636 406093),64.12854325,-21.90193158,81,Reykjavík,"Stigahlíð 81, 105"
56331,0,1017104,105.0,Stigahlíð,Stigahlíð,82.0,,POINT (358559 406159),64.12907593,-21.90491757,82,Reykjavík,"Stigahlíð 82, 105"
26708,0,1017105,105.0,Stigahlíð,Stigahlíð,83.0,,POINT (358723.438636364 406083.427272727),64.12846647,-21.90147389,83,Reykjavík,"Stigahlíð 83, 105"
56332,0,1017106,105.0,Stigahlíð,Stigahlíð,84.0,,POINT (358541 406175),64.12921188,-21.90530183,84,Reykjavík,"Stigahlíð 84, 105"
26709,0,1017107,105.0,Stigahlíð,Stigahlíð,85.0,,POINT (358744 406075),64.12839942,-21.90104426,85,Reykjavík,"Stigahlíð 85, 105"
26710,0,1017108,105.0,Stigahlíð,Stigahlíð,86.0,,POINT (358510 406142),64.12890341,-21.90590648,86,Reykjavík,"Stigahlíð 86, 105"
56333,0,1017109,105.0,Stigahlíð,Stigahlíð,87.0,,POINT (358640 406078),64.12838349,-21.90317999,87,Reykjavík,"Stigahlíð 87, 105"
26711,0,1017110,105.0,Stigahlíð,Stigahlíð,88.0,,POINT (358527.172727273 406129.865909091),64.12880176,-21.90554284,88,Reykjavík,"Stigahlíð 88, 105"
56334,0,1017111,105.0,Stigahlíð,Stigahlíð,89.0,,POINT (358660 406068),64.12830212,-21.90276039,89,Reykjavík,"Stigahlíð 89, 105"
26712,0,1017112,105.0,Stigahlíð,Stigahlíð,90.0,,POINT (358552.145454545 406116.720454545),64.12869426,-21.90501828,90,Reykjavík,"Stigahlíð 90, 105"
56335,0,1017113,105.0,Stigahlíð,Stigahlíð,91.0,,POINT (358683.572727273 406057.438636364),64.12821719,-21.902267,91,Reykjavík,"Stigahlíð 91, 105"
26713,0,1017114,105.0,Stigahlíð,Stigahlíð,92.0,,POINT (358568 406099),64.12854201,-21.90467641,92,Reykjavík,"Stigahlíð 92, 105"
93871,0,1017115,105.0,Stigahlíð,Stigahlíð,93.0,,POINT (358704.438636364 406051.293181818),64.12817071,-21.90183328,93,Reykjavík,"Stigahlíð 93, 105"
27075,0,1017116,105.0,Stigahlíð,Stigahlíð,94.0,,POINT (358590 406089),64.12846147,-21.90421579,94,Reykjavík,"Stigahlíð 94, 105"
27076,0,1017117,105.0,Stigahlíð,Stigahlíð,95.0,,POINT (358726.306818182 406043.854545455),64.12811306,-21.90137779,95,Reykjavík,"Stigahlíð 95, 105"
27077,0,1017118,105.0,Stigahlíð,Stigahlíð,97.0,,POINT (358748 406033),64.12802472,-21.90092267,97,Reykjavík,"Stigahlíð 97, 105"
66074,0,1003146,108.0,Stjörnugróf,,11.0,,POINT (361197 404897),64.11884414,-21.84964481,11,Reykjavík,"Stjörnugróf 11, 108"
124583,0,1135107,108.0,Stjörnugróf,Stjörnugróf,15.0,0.0,POINT (361187.661363636 404749.061363636),64.1175147,-21.84969946,15A,Reykjavík,"Stjörnugróf 15, 108"
27079,0,1017127,108.0,Stjörnugróf,Stjörnugróf,18.0,,POINT (361157 404642),64.11654294,-21.85022903,18,Reykjavík,"Stjörnugróf 18, 108"
1296,0,1022850,108.0,Stjörnugróf,Stjörnugróf,27.0,,POINT (361344.168181818 404490.088636364),64.1152573,-21.84625165,27,Reykjavík,"Stjörnugróf 27, 108"
1297,0,1022851,108.0,Stjörnugróf,Stjörnugróf,29.0,,POINT (361383 404483),64.11520945,-21.84544906,29,Reykjavík,"Stjörnugróf 29, 108"
93465,0,1022848,108.0,Stjörnugróf,Stjörnugróf,31.0,,POINT (361358.943181818 404464.886363636),64.11503743,-21.84592549,31,Reykjavík,"Stjörnugróf 31, 108"
118,0,1017126,108.0,Stjörnugróf,Stjörnugróf,9.0,,POINT (361156 404869),64.11857666,-21.85045951,9,Reykjavík,"Stjörnugróf 9, 108"
27120,0,1017217,109.0,Strandasel,Strandaseli,1.0,,POINT (360821 402792),64.0998294,-21.855403,1,Reykjavík,"Strandasel 1, 109"
57998,0,1017226,109.0,Strandasel,Strandaseli,11.0,,POINT (360761 402864),64.10045028,-21.85669899,11,Reykjavík,"Strandasel 11, 109"
55303,0,1017218,109.0,Strandasel,Strandaseli,2.0,,POINT (360837 402775),64.09968355,-21.85505945,2,Reykjavík,"Strandasel 2, 109"
27121,0,1017219,109.0,Strandasel,Strandaseli,3.0,,POINT (360807 402800),64.09989542,-21.85569724,3,Reykjavík,"Strandasel 3, 109"
55304,0,1017220,109.0,Strandasel,Strandaseli,4.0,,POINT (360853 402768),64.0996273,-21.85472516,4,Reykjavík,"Strandasel 4, 109"
31586,0,1017221,109.0,Strandasel,Strandaseli,5.0,,POINT (360791 402816),64.10003231,-21.85603987,5,Reykjavík,"Strandasel 5, 109"
31587,0,1017222,109.0,Strandasel,Strandaseli,6.0,,POINT (360867 402760),64.09956129,-21.85443092,6,Reykjavík,"Strandasel 6, 109"
28474,0,1017223,109.0,Strandasel,Strandaseli,7.0,,POINT (360776 402823),64.10008896,-21.85635368,7,Reykjavík,"Strandasel 7, 109"
57997,0,1017224,109.0,Strandasel,Strandaseli,8.0,,POINT (360880 402752),64.09949486,-21.85415717,8,Reykjavík,"Strandasel 8, 109"
36463,0,1138099,109.0,Strandasel,Strandaseli,9.0,,POINT (360775.411363636 402856.388636364),64.10038791,-21.85639667,9,Reykjavík,"Strandasel 9, 109"
6449,0,1019287,110.0,Straumur,Straumi,9.0,,POINT (362372.161363636 405372.872727273),64.12358145,-21.82598729,9,Reykjavík,"Straumur 9, 110"
89909,0,1135117,161.0,Strípsvegur,Strípsvegi,100.0,,POINT (363879 397134),64.05035186,-21.78763193,100,Reykjavík,"Strípsvegur 100, 161"
122779,0,1141743,161.0,Strípsvegur,Strípsvegi,80.0,,POINT (363743 396991),64.04901661,-21.7902843,80,Reykjavík,"Strípsvegur 80, 161"
122767,0,1141744,161.0,Strípsvegur,Strípsvegi,90.0,,POINT (363902 397037),64.04949171,-21.787074,90,Reykjavík,"Strípsvegur 90, 161"
28475,0,1017230,109.0,Strýtusel,Strýtuseli,1.0,,POINT (360647.209090909 402831.190909091),64.10011015,-21.85899998,1,Reykjavík,"Strýtusel 1, 109"
58003,0,1017239,109.0,Strýtusel,Strýtuseli,10.0,,POINT (360667.977272727 402915.790909091),64.10087666,-21.85865291,10,Reykjavík,"Strýtusel 10, 109"
28479,0,1017240,109.0,Strýtusel,Strýtuseli,11.0,,POINT (360615 402911),64.10081224,-21.85973391,11,Reykjavík,"Strýtusel 11, 109"
58004,0,1017241,109.0,Strýtusel,Strýtuseli,12.0,,POINT (360693.175 402912.2),64.1008547,-21.85813331,12,Reykjavík,"Strýtusel 12, 109"
28480,0,1017242,109.0,Strýtusel,Strýtuseli,13.0,,POINT (360610.370454545 402955.588636364),64.10120992,-21.85987012,13,Reykjavík,"Strýtusel 13, 109"
58005,0,1017243,109.0,Strýtusel,Strýtuseli,14.0,,POINT (360713 402918),64.10091471,-21.85773249,14,Reykjavík,"Strýtusel 14, 109"
28481,0,1017244,109.0,Strýtusel,Strýtuseli,15.0,,POINT (360639 402962),64.10127898,-21.85928947,15,Reykjavík,"Strýtusel 15, 109"
58006,0,1017245,109.0,Strýtusel,Strýtuseli,16.0,,POINT (360722 402942),64.10113341,-21.85757034,16,Reykjavík,"Strýtusel 16, 109"
28482,0,1017246,109.0,Strýtusel,Strýtuseli,18.0,,POINT (360715 402965),64.10133668,-21.85773508,18,Reykjavík,"Strýtusel 18, 109"
57999,0,1017231,109.0,Strýtusel,Strýtuseli,2.0,,POINT (360678 402833),64.10013885,-21.85837081,2,Reykjavík,"Strýtusel 2, 109"
28483,0,1017247,109.0,Strýtusel,Strýtuseli,20.0,,POINT (360689 402964),64.10131718,-21.85826687,20,Reykjavík,"Strýtusel 20, 109"
58007,0,1017248,109.0,Strýtusel,Strýtuseli,22.0,,POINT (360666 402965),64.10131681,-21.85873905,22,Reykjavík,"Strýtusel 22, 109"
28476,0,1017232,109.0,Strýtusel,Strýtuseli,3.0,,POINT (360626 402828),64.10007296,-21.85943156,3,Reykjavík,"Strýtusel 3, 109"
58000,0,1017233,109.0,Strýtusel,Strýtuseli,4.0,,POINT (360697 402835),64.10016447,-21.85798338,4,Reykjavík,"Strýtusel 4, 109"
28477,0,1017234,109.0,Strýtusel,Strýtuseli,5.0,,POINT (360620.195454545 402872.986363636),64.10047372,-21.85959221,5,Reykjavík,"Strýtusel 5, 109"
58001,0,1017235,109.0,Strýtusel,Strýtuseli,6.0,,POINT (360695 402874),64.10051313,-21.85806051,6,Reykjavík,"Strýtusel 6, 109"
28478,0,1017236,109.0,Strýtusel,Strýtuseli,7.0,,POINT (360641.204545455 402877.593181818),64.10052352,-21.85916603,7,Reykjavík,"Strýtusel 7, 109"
58002,0,1017237,109.0,Strýtusel,Strýtuseli,8.0,,POINT (360668.990909091 402878.190909091),64.10054014,-21.85859728,8,Reykjavík,"Strýtusel 8, 109"
106854,0,1017238,109.0,Strýtusel,Strýtuseli,9.0,,POINT (360637.579545455 402911.995454546),64.10083032,-21.85927221,9,Reykjavík,"Strýtusel 9, 109"
8818,0,1135779,102.0,Sturlugata,Sturlugötu,1.0,1.0,POINT (356351.361363636 407356.2),64.13888641,-21.95133985,1,Reykjavík,"Sturlugata 1, 102"
75526,0,1103536,102.0,Sturlugata,Sturlugötu,3.0,,POINT (356398 407326),64.13863534,-21.95035409,3,Reykjavík,"Sturlugata 3, 102"
16728,0,1103537,102.0,Sturlugata,Sturlugötu,7.0,,POINT (356625 407163),64.13726973,-21.94554112,7,Reykjavík,"Sturlugata 7, 102"
100395,0,1100717,102.0,Sturlugata,Sturlugötu,8.0,,POINT (356589 406966),64.13548951,-21.94609117,8,Reykjavík,"Sturlugata 8, 102"
